,PROLIFIC_PID,ExplanationPair,Need_for_Cognition,Need_for_closure,Susceptibility_to_persuasion,Skepticism,AI_Expertise,Domain,flipped_dim,MetricType,Evaluation
4278,670d2513894d1c633eeb11a6,000110v001110,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Structure,Trustworthiness,0
4279,670d2513894d1c633eeb11a6,000110v001110,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Structure,Transparency,0
4280,670d2513894d1c633eeb11a6,000110v001110,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Structure,Usefulness,0
4281,670d2513894d1c633eeb11a6,000101v000111,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Detail,Trustworthiness,0
4282,670d2513894d1c633eeb11a6,000101v000111,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Detail,Transparency,0
4283,670d2513894d1c633eeb11a6,000101v000111,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Detail,Usefulness,0
4284,670d2513894d1c633eeb11a6,001000v001001,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Persuasiveness,Trustworthiness,1
4285,670d2513894d1c633eeb11a6,001000v001001,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Persuasiveness,Transparency,1
4286,670d2513894d1c633eeb11a6,001000v001001,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Persuasiveness,Usefulness,1
4287,670d2513894d1c633eeb11a6,010111v011111,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Structure,Trustworthiness,0
4288,670d2513894d1c633eeb11a6,010111v011111,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Structure,Transparency,0
4289,670d2513894d1c633eeb11a6,010111v011111,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Structure,Usefulness,0
4290,670d2513894d1c633eeb11a6,011000v011010,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Detail,Trustworthiness,0
4291,670d2513894d1c633eeb11a6,011000v011010,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Detail,Transparency,0
4292,670d2513894d1c633eeb11a6,011000v011010,1.0,0.75,0.5833333333333334,0.9375,0.8125,low,Detail,Usefulness,0
4293,670d2513894d1c633eeb11a6,100100v100110,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Detail,Trustworthiness,0
4294,670d2513894d1c633eeb11a6,100100v100110,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Detail,Transparency,0
4295,670d2513894d1c633eeb11a6,100100v100110,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Detail,Usefulness,0
4296,670d2513894d1c633eeb11a6,100111v101111,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Structure,Trustworthiness,1
4297,670d2513894d1c633eeb11a6,100111v101111,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Structure,Transparency,1
4298,670d2513894d1c633eeb11a6,100111v101111,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Structure,Usefulness,1
4299,670d2513894d1c633eeb11a6,101001v101101,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Formality,Trustworthiness,1
4300,670d2513894d1c633eeb11a6,101001v101101,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Formality,Transparency,1
4301,670d2513894d1c633eeb11a6,101001v101101,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Formality,Usefulness,1
4302,670d2513894d1c633eeb11a6,110100v110110,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Detail,Trustworthiness,0
4303,670d2513894d1c633eeb11a6,110100v110110,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Detail,Transparency,0
4304,670d2513894d1c633eeb11a6,110100v110110,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Detail,Usefulness,0
4305,670d2513894d1c633eeb11a6,111110v111111,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Persuasiveness,Trustworthiness,0
4306,670d2513894d1c633eeb11a6,111110v111111,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Persuasiveness,Transparency,0
4307,670d2513894d1c633eeb11a6,111110v111111,1.0,0.75,0.5833333333333334,0.9375,0.8125,high,Persuasiveness,Usefulness,0
4308,671526752de7c1bca617e1a7,000000v000010,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Detail,Trustworthiness,1
4309,671526752de7c1bca617e1a7,000000v000010,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Detail,Transparency,1
4310,671526752de7c1bca617e1a7,000000v000010,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Detail,Usefulness,1
4311,671526752de7c1bca617e1a7,000010v001010,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Structure,Trustworthiness,0
4312,671526752de7c1bca617e1a7,000010v001010,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Structure,Transparency,0
4313,671526752de7c1bca617e1a7,000010v001010,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Structure,Usefulness,0
4314,671526752de7c1bca617e1a7,000010v010010,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Length,Trustworthiness,1
4315,671526752de7c1bca617e1a7,000010v010010,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Length,Transparency,1
4316,671526752de7c1bca617e1a7,000010v010010,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Length,Usefulness,1
4317,671526752de7c1bca617e1a7,000111v001111,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Structure,Trustworthiness,1
4318,671526752de7c1bca617e1a7,000111v001111,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Structure,Transparency,0
4319,671526752de7c1bca617e1a7,000111v001111,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Structure,Usefulness,1
4320,671526752de7c1bca617e1a7,010001v011001,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Structure,Trustworthiness,1
4321,671526752de7c1bca617e1a7,010001v011001,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Structure,Transparency,0
4322,671526752de7c1bca617e1a7,010001v011001,0.4375,0.5,0.8333333333333334,0.5,0.8125,low,Structure,Usefulness,1
4323,671526752de7c1bca617e1a7,100011v110011,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Length,Trustworthiness,1
4324,671526752de7c1bca617e1a7,100011v110011,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Length,Transparency,1
4325,671526752de7c1bca617e1a7,100011v110011,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Length,Usefulness,1
4326,671526752de7c1bca617e1a7,100001v100101,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Formality,Trustworthiness,1
4327,671526752de7c1bca617e1a7,100001v100101,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Formality,Transparency,1
4328,671526752de7c1bca617e1a7,100001v100101,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Formality,Usefulness,1
4329,671526752de7c1bca617e1a7,100100v100110,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Detail,Trustworthiness,1
4330,671526752de7c1bca617e1a7,100100v100110,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Detail,Transparency,1
4331,671526752de7c1bca617e1a7,100100v100110,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Detail,Usefulness,1
4332,671526752de7c1bca617e1a7,101101v101111,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Detail,Trustworthiness,1
4333,671526752de7c1bca617e1a7,101101v101111,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Detail,Transparency,1
4334,671526752de7c1bca617e1a7,101101v101111,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Detail,Usefulness,1
4335,671526752de7c1bca617e1a7,111000v111010,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Detail,Trustworthiness,1
4336,671526752de7c1bca617e1a7,111000v111010,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Detail,Transparency,1
4337,671526752de7c1bca617e1a7,111000v111010,0.4375,0.5,0.8333333333333334,0.5,0.8125,high,Detail,Usefulness,1
4338,671678c8dd3bb344581f61d8,000000v000001,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Persuasiveness,Trustworthiness,0
4339,671678c8dd3bb344581f61d8,000000v000001,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Persuasiveness,Transparency,0
4340,671678c8dd3bb344581f61d8,000000v000001,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Persuasiveness,Usefulness,0
4341,671678c8dd3bb344581f61d8,000011v001011,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Structure,Trustworthiness,1
4342,671678c8dd3bb344581f61d8,000011v001011,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Structure,Transparency,0
4343,671678c8dd3bb344581f61d8,000011v001011,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Structure,Usefulness,0
4344,671678c8dd3bb344581f61d8,000111v010111,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Length,Trustworthiness,0
4345,671678c8dd3bb344581f61d8,000111v010111,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Length,Transparency,0
4346,671678c8dd3bb344581f61d8,000111v010111,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Length,Usefulness,0
4347,671678c8dd3bb344581f61d8,001010v001011,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Persuasiveness,Trustworthiness,1
4348,671678c8dd3bb344581f61d8,001010v001011,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Persuasiveness,Transparency,1
4349,671678c8dd3bb344581f61d8,001010v001011,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Persuasiveness,Usefulness,1
4350,671678c8dd3bb344581f61d8,011010v011110,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Formality,Trustworthiness,1
4351,671678c8dd3bb344581f61d8,011010v011110,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Formality,Transparency,1
4352,671678c8dd3bb344581f61d8,011010v011110,0.75,0.375,0.5833333333333334,0.6875,0.75,low,Formality,Usefulness,1
4353,671678c8dd3bb344581f61d8,100000v110000,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Length,Trustworthiness,1
4354,671678c8dd3bb344581f61d8,100000v110000,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Length,Transparency,1
4355,671678c8dd3bb344581f61d8,100000v110000,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Length,Usefulness,1
4356,671678c8dd3bb344581f61d8,101011v101111,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Formality,Trustworthiness,0
4357,671678c8dd3bb344581f61d8,101011v101111,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Formality,Transparency,0
4358,671678c8dd3bb344581f61d8,101011v101111,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Formality,Usefulness,0
4359,671678c8dd3bb344581f61d8,110100v110110,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Detail,Trustworthiness,1
4360,671678c8dd3bb344581f61d8,110100v110110,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Detail,Transparency,1
4361,671678c8dd3bb344581f61d8,110100v110110,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Detail,Usefulness,1
4362,671678c8dd3bb344581f61d8,111010v111011,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Persuasiveness,Trustworthiness,0
4363,671678c8dd3bb344581f61d8,111010v111011,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Persuasiveness,Transparency,0
4364,671678c8dd3bb344581f61d8,111010v111011,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Persuasiveness,Usefulness,0
4365,671678c8dd3bb344581f61d8,111100v111110,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Detail,Trustworthiness,1
4366,671678c8dd3bb344581f61d8,111100v111110,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Detail,Transparency,1
4367,671678c8dd3bb344581f61d8,111100v111110,0.75,0.375,0.5833333333333334,0.6875,0.75,high,Detail,Usefulness,1
4368,671819906e271c6bf6c0909f,000100v000110,0.5,0.5,0.75,0.5,0.5,low,Detail,Trustworthiness,1
4369,671819906e271c6bf6c0909f,000100v000110,0.5,0.5,0.75,0.5,0.5,low,Detail,Transparency,1
4370,671819906e271c6bf6c0909f,000100v000110,0.5,0.5,0.75,0.5,0.5,low,Detail,Usefulness,1
4371,671819906e271c6bf6c0909f,000111v001111,0.5,0.5,0.75,0.5,0.5,low,Structure,Trustworthiness,1
4372,671819906e271c6bf6c0909f,000111v001111,0.5,0.5,0.75,0.5,0.5,low,Structure,Transparency,1
4373,671819906e271c6bf6c0909f,000111v001111,0.5,0.5,0.75,0.5,0.5,low,Structure,Usefulness,1
4374,671819906e271c6bf6c0909f,010111v011111,0.5,0.5,0.75,0.5,0.5,low,Structure,Trustworthiness,1
4375,671819906e271c6bf6c0909f,010111v011111,0.5,0.5,0.75,0.5,0.5,low,Structure,Transparency,1
4376,671819906e271c6bf6c0909f,010111v011111,0.5,0.5,0.75,0.5,0.5,low,Structure,Usefulness,1
4377,671819906e271c6bf6c0909f,111000v111001,0.5,0.5,0.75,0.5,0.5,high,Persuasiveness,Trustworthiness,1
4378,671819906e271c6bf6c0909f,111000v111001,0.5,0.5,0.75,0.5,0.5,high,Persuasiveness,Transparency,1
4379,671819906e271c6bf6c0909f,111000v111001,0.5,0.5,0.75,0.5,0.5,high,Persuasiveness,Usefulness,1
4380,671b6d1bc21cb5010cdd96d1,000000v000010,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Detail,Trustworthiness,1
4381,671b6d1bc21cb5010cdd96d1,000000v000010,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Detail,Transparency,0
4382,671b6d1bc21cb5010cdd96d1,000000v000010,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Detail,Usefulness,1
4383,671b6d1bc21cb5010cdd96d1,000101v010101,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Length,Trustworthiness,1
4384,671b6d1bc21cb5010cdd96d1,000101v010101,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Length,Transparency,1
4385,671b6d1bc21cb5010cdd96d1,000101v010101,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Length,Usefulness,1
4386,671b6d1bc21cb5010cdd96d1,000011v000111,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Formality,Trustworthiness,1
4387,671b6d1bc21cb5010cdd96d1,000011v000111,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Formality,Transparency,1
4388,671b6d1bc21cb5010cdd96d1,000011v000111,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Formality,Usefulness,1
4389,671b6d1bc21cb5010cdd96d1,001110v011110,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Length,Trustworthiness,0
4390,671b6d1bc21cb5010cdd96d1,001110v011110,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Length,Transparency,1
4391,671b6d1bc21cb5010cdd96d1,001110v011110,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Length,Usefulness,0
4392,671b6d1bc21cb5010cdd96d1,010101v011101,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Structure,Trustworthiness,0
4393,671b6d1bc21cb5010cdd96d1,010101v011101,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Structure,Transparency,0
4394,671b6d1bc21cb5010cdd96d1,010101v011101,0.9375,0.75,0.6666666666666666,0.875,0.6875,low,Structure,Usefulness,0
4395,671b6d1bc21cb5010cdd96d1,100011v101011,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Structure,Trustworthiness,0
4396,671b6d1bc21cb5010cdd96d1,100011v101011,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Structure,Transparency,0
4397,671b6d1bc21cb5010cdd96d1,100011v101011,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Structure,Usefulness,0
4398,671b6d1bc21cb5010cdd96d1,100001v100101,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Formality,Trustworthiness,1
4399,671b6d1bc21cb5010cdd96d1,100001v100101,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Formality,Transparency,1
4400,671b6d1bc21cb5010cdd96d1,100001v100101,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Formality,Usefulness,1
4401,671b6d1bc21cb5010cdd96d1,101100v101110,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Detail,Trustworthiness,1
4402,671b6d1bc21cb5010cdd96d1,101100v101110,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Detail,Transparency,1
4403,671b6d1bc21cb5010cdd96d1,101100v101110,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Detail,Usefulness,1
4404,671b6d1bc21cb5010cdd96d1,101011v101111,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Formality,Trustworthiness,0
4405,671b6d1bc21cb5010cdd96d1,101011v101111,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Formality,Transparency,1
4406,671b6d1bc21cb5010cdd96d1,101011v101111,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Formality,Usefulness,0
4407,671b6d1bc21cb5010cdd96d1,110000v110100,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Formality,Trustworthiness,1
4408,671b6d1bc21cb5010cdd96d1,110000v110100,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Formality,Transparency,1
4409,671b6d1bc21cb5010cdd96d1,110000v110100,0.9375,0.75,0.6666666666666666,0.875,0.6875,high,Formality,Usefulness,0
4410,671b88a41423fbafdc108002,000110v001110,0.1875,0.5,0.9166666666666666,0.6875,0.625,low,Structure,Trustworthiness,1
4411,671b88a41423fbafdc108002,000110v001110,0.1875,0.5,0.9166666666666666,0.6875,0.625,low,Structure,Transparency,1
4412,671b88a41423fbafdc108002,000110v001110,0.1875,0.5,0.9166666666666666,0.6875,0.625,low,Structure,Usefulness,1
4413,671b88a41423fbafdc108002,001000v001001,0.1875,0.5,0.9166666666666666,0.6875,0.625,low,Persuasiveness,Trustworthiness,0
4414,671b88a41423fbafdc108002,001000v001001,0.1875,0.5,0.9166666666666666,0.6875,0.625,low,Persuasiveness,Transparency,1
4415,671b88a41423fbafdc108002,001000v001001,0.1875,0.5,0.9166666666666666,0.6875,0.625,low,Persuasiveness,Usefulness,0
4416,671b88a41423fbafdc108002,011010v011110,0.1875,0.5,0.9166666666666666,0.6875,0.625,low,Formality,Trustworthiness,1
4417,671b88a41423fbafdc108002,011010v011110,0.1875,0.5,0.9166666666666666,0.6875,0.625,low,Formality,Transparency,0
4418,671b88a41423fbafdc108002,011010v011110,0.1875,0.5,0.9166666666666666,0.6875,0.625,low,Formality,Usefulness,1
4419,671b88a41423fbafdc108002,100010v101010,0.1875,0.5,0.9166666666666666,0.6875,0.625,high,Structure,Trustworthiness,0
4420,671b88a41423fbafdc108002,100010v101010,0.1875,0.5,0.9166666666666666,0.6875,0.625,high,Structure,Transparency,1
4421,671b88a41423fbafdc108002,100010v101010,0.1875,0.5,0.9166666666666666,0.6875,0.625,high,Structure,Usefulness,0
4422,671bb16313424a5056fa5c42,000101v001101,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Structure,Trustworthiness,0
4423,671bb16313424a5056fa5c42,000101v001101,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Structure,Transparency,0
4424,671bb16313424a5056fa5c42,000101v001101,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Structure,Usefulness,0
4425,671bb16313424a5056fa5c42,000110v001110,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Structure,Trustworthiness,1
4426,671bb16313424a5056fa5c42,000110v001110,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Structure,Transparency,1
4427,671bb16313424a5056fa5c42,000110v001110,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Structure,Usefulness,0
4428,671bb16313424a5056fa5c42,001000v001010,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Detail,Trustworthiness,1
4429,671bb16313424a5056fa5c42,001000v001010,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Detail,Transparency,1
4430,671bb16313424a5056fa5c42,001000v001010,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Detail,Usefulness,1
4431,671bb16313424a5056fa5c42,001010v011010,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Length,Trustworthiness,1
4432,671bb16313424a5056fa5c42,001010v011010,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Length,Transparency,1
4433,671bb16313424a5056fa5c42,001010v011010,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Length,Usefulness,1
4434,671bb16313424a5056fa5c42,001011v011011,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Length,Trustworthiness,1
4435,671bb16313424a5056fa5c42,001011v011011,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Length,Transparency,1
4436,671bb16313424a5056fa5c42,001011v011011,0.6875,0.625,0.8333333333333334,0.6875,0.5625,low,Length,Usefulness,1
4437,671bb16313424a5056fa5c42,100001v110001,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Length,Trustworthiness,1
4438,671bb16313424a5056fa5c42,100001v110001,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Length,Transparency,1
4439,671bb16313424a5056fa5c42,100001v110001,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Length,Usefulness,1
4440,671bb16313424a5056fa5c42,100000v100010,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Detail,Trustworthiness,1
4441,671bb16313424a5056fa5c42,100000v100010,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Detail,Transparency,1
4442,671bb16313424a5056fa5c42,100000v100010,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Detail,Usefulness,1
4443,671bb16313424a5056fa5c42,100100v110100,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Length,Trustworthiness,0
4444,671bb16313424a5056fa5c42,100100v110100,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Length,Transparency,1
4445,671bb16313424a5056fa5c42,100100v110100,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Length,Usefulness,1
4446,671bb16313424a5056fa5c42,100100v100101,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Persuasiveness,Trustworthiness,0
4447,671bb16313424a5056fa5c42,100100v100101,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Persuasiveness,Transparency,0
4448,671bb16313424a5056fa5c42,100100v100101,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Persuasiveness,Usefulness,0
4449,671bb16313424a5056fa5c42,100010v100110,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Formality,Trustworthiness,1
4450,671bb16313424a5056fa5c42,100010v100110,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Formality,Transparency,1
4451,671bb16313424a5056fa5c42,100010v100110,0.6875,0.625,0.8333333333333334,0.6875,0.5625,high,Formality,Usefulness,1
4452,671ddd063e7c74b377de755a,000001v001001,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Structure,Trustworthiness,1
4453,671ddd063e7c74b377de755a,000001v001001,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Structure,Transparency,1
4454,671ddd063e7c74b377de755a,000001v001001,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Structure,Usefulness,1
4455,671ddd063e7c74b377de755a,000000v000100,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Formality,Trustworthiness,0
4456,671ddd063e7c74b377de755a,000000v000100,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Formality,Transparency,1
4457,671ddd063e7c74b377de755a,000000v000100,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Formality,Usefulness,1
4458,671ddd063e7c74b377de755a,001101v011101,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Length,Trustworthiness,1
4459,671ddd063e7c74b377de755a,001101v011101,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Length,Transparency,0
4460,671ddd063e7c74b377de755a,001101v011101,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Length,Usefulness,1
4461,671ddd063e7c74b377de755a,010100v010110,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Detail,Trustworthiness,1
4462,671ddd063e7c74b377de755a,010100v010110,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Detail,Transparency,0
4463,671ddd063e7c74b377de755a,010100v010110,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Detail,Usefulness,1
4464,671ddd063e7c74b377de755a,011000v011010,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Detail,Trustworthiness,1
4465,671ddd063e7c74b377de755a,011000v011010,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Detail,Transparency,0
4466,671ddd063e7c74b377de755a,011000v011010,0.5625,0.5,0.9166666666666666,0.8125,0.5625,low,Detail,Usefulness,1
4467,671ddd063e7c74b377de755a,101000v101100,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Formality,Trustworthiness,0
4468,671ddd063e7c74b377de755a,101000v101100,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Formality,Transparency,0
4469,671ddd063e7c74b377de755a,101000v101100,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Formality,Usefulness,1
4470,671ddd063e7c74b377de755a,101100v101110,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Detail,Trustworthiness,0
4471,671ddd063e7c74b377de755a,101100v101110,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Detail,Transparency,1
4472,671ddd063e7c74b377de755a,101100v101110,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Detail,Usefulness,0
4473,671ddd063e7c74b377de755a,110001v110011,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Detail,Trustworthiness,0
4474,671ddd063e7c74b377de755a,110001v110011,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Detail,Transparency,0
4475,671ddd063e7c74b377de755a,110001v110011,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Detail,Usefulness,1
4476,671ddd063e7c74b377de755a,110011v111011,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Structure,Trustworthiness,1
4477,671ddd063e7c74b377de755a,110011v111011,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Structure,Transparency,1
4478,671ddd063e7c74b377de755a,110011v111011,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Structure,Usefulness,1
4479,671ddd063e7c74b377de755a,111100v111110,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Detail,Trustworthiness,0
4480,671ddd063e7c74b377de755a,111100v111110,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Detail,Transparency,1
4481,671ddd063e7c74b377de755a,111100v111110,0.5625,0.5,0.9166666666666666,0.8125,0.5625,high,Detail,Usefulness,1
4482,6720caefd15d2dade5c8a9de,000001v010001,0.4375,0.75,1.0,1.0,0.5625,low,Length,Trustworthiness,1
4483,6720caefd15d2dade5c8a9de,000001v010001,0.4375,0.75,1.0,1.0,0.5625,low,Length,Transparency,1
4484,6720caefd15d2dade5c8a9de,000001v010001,0.4375,0.75,1.0,1.0,0.5625,low,Length,Usefulness,1
4485,6720caefd15d2dade5c8a9de,000101v010101,0.4375,0.75,1.0,1.0,0.5625,low,Length,Trustworthiness,1
4486,6720caefd15d2dade5c8a9de,000101v010101,0.4375,0.75,1.0,1.0,0.5625,low,Length,Transparency,1
4487,6720caefd15d2dade5c8a9de,000101v010101,0.4375,0.75,1.0,1.0,0.5625,low,Length,Usefulness,1
